source	balise	occurrence	texte
MTAL_00209_propre_p1_24_AV	Theme Long	1	Minerve dans l'édicule
MTAL_00209_propre_p1_24_AV	Theme Long	1	Minerve debout et casquée porte la lance et une phiale
MTAL_00209_propre_p1_24_AV	Theme Long	1	Minerve et Vulcain, qui président à la toilette d'Anési-dora
MTAL_00209_propre_p1_24_AV	Theme Long	1	OEnochoé). Peint. n. Vulci. - Bacchus, monté sur un mulet ithyphallique
MTAL_00209_propre_p1_24_AV	Theme Long	1	Vulcain ramené au ciel par Bacchus
MTAL_00209_propre_p1_24_AV	Theme Long	1	cheval attaché par la bride
MTAL_00209_propre_p1_24_AV	Theme Long	1	combat d 'Achille, contre Penthésilée
MTAL_00209_propre_p1_24_AV	Theme Long	1	combat d'Hercule, contre Géryon
MTAL_00209_propre_p1_24_AV	Theme Long	1	griffon en face d'une panthère
MTAL_00209_propre_p1_24_AV	Theme Long	1	jeune satyre tenant le tympanum et une bacchante munie d'un thyrse et d'une couronne
MTAL_00209_propre_p1_24_AV	Theme Long	1	lion opposé à un sphinx
MTAL_00209_propre_p1_24_AV	Theme Long	1	mulet ithyphallique
MTAL_00209_propre_p1_24_AV	Theme Long	1	mulet ithyphallique qui se cabre
MTAL_00209_propre_p1_24_AV	Theme Long	1	retour du Dioscure qui a monté le cheval Cy lla rus
MTAL_00209_propre_p1_24_AV	Theme Long	1	satyre barbu et couronné de lierre veut embrasser une ménade
MTAL_00209_propre_p1_24_AV	Theme Long	1	tête de Bacchus, barbu et couronné de lierre
MTAL_00209_propre_p1_24_AV	Theme Long	1	Éros apporte en volant une pyxis à une jeune femme debout
MTAL_00209_propre_p1_24_AV	Theme Long	1	Éros aptère est représenté assis sur un cygne
MTAL_00209_propre_p1_24_AV	Theme Long	1	Éros, entièrement nu et ailé, poursuit une jeune fille
MTAL_00209_propre_p1_24_AV	Theme Long	1	éphèbe drapé faisant une libation avec une phiale
MTAL_00209_propre_p24-55_AV	Appellation Courte	1	-Thésée
MTAL_00209_propre_p24-55_AV	Appellation Courte	1	. Le Gorgvnium
MTAL_00209_propre_p24-55_AV	Appellation Structuree	1	figures d'Éris
MTAL_00209_propre_p24-55_AV	Appellation Structuree	1	grande coupe du Musée du prince de Canino
MTAL_00209_propre_p24-55_AV	Appellation Structuree	1	représentations d'Achille et d'Hémithéa
MTAL_00209_propre_p24-55_AV	Appellation Structuree	1	représentations de Géryon
MTAL_00209_propre_p24-55_AV	Appellation Structuree	1	tableau du retour d'Ethra
MTAL_00209_propre_p24-55_AV	Appellation Enrichie	1	célèbre vase du Crésus
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Achille et d'Ajax à cause du vase du Vatican sur lequel on voit les deux guerriers jouant aux dés
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amph, de Nola). Peint, r. Nola. -Télémaque prend congé de Nestor
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amph. bachique ). Peint. n. Vulci. - Hercule, assisté de Minerve, combat contre deux géants
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amph. bachique). Peint. n. Vulci. - Lutte d'Hercule et de Nérée
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amph. bachique). Peint. n. Vulci.-Le combat d'Achille et de Memnon
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amph. bachique). Peint. n. Vulci.Hercule dompte le taureau de Crète
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amph. tyrrh.). Peint, n. et violettes. Vulci. - Combat d'Hercule contre Géryon
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amph. tyrrh.). Peint. n. Vulci. - Combat d'Achille et de Memnon, en présence de Thétis et de l'Aurore
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amphore bachique). Peint. n. Vulci. - Hercule au jardin des Hespérides
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amphore bachique). Peint. n. Vulci. - Minerve placée entre Hercule et Mercure
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Amphore tyrrh. ). Peint, n. Vulci. - Hercule, précédé de Minerve et suivi de Mercure
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Cratère). Peint, r. Vulci - AE-RA ( sic), Éthra, ramenée de sa captivité à Troie
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Cylix). Peint, r. Vulci. - Ext. Hercule et les Centaures
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Cylix). Peint. n. Vulci. - Ext.Thésée combat l'Amazone Hippolyte
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Cylix). Peint. r. Vulci. -Ext. Hercule étouffe entre ses bras le lion de Némée
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Dans la Lesché de Delphes, Memnon était représente vêtu d'une chlamyde sur laquelle étaient tracés des oiseaux Memnonides
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Diomède combat Hector ; ce vase appartient aujourd'hui à M. Raoul Rochette
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	F. i. Peint, r. Vulci. - Hercule et Bacchus
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Frise supérieure. Combat de Thésée contre le Minotaure
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Hrdrie). Peint, r. Vulci. - Hercule amené par Hermès à Athéné
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Hydrie). Peint. n. Vulci. - Hercule enlève le trépied de Delphes
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Int. Le Gorgvnium
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Int. Un archer vêtu d'anaxyrides
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Lécythus). Peint. n. Sicile. - Hercule assisté d'lolas combat deux Amazones
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	OEnochoé). Peint. n. Vulci. - La dispute du trépied.Hercule est barbu
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	OEnochoé). Peint. n. Vulci. -Her. cule combat avec l'épée contre trois Amazones
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Peint.r. Vulci.-Int. EASON (sic), Jason essaye la force de sa lance de frêne
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Peliké ). Peint, jaunes. Nola. -Thésée imberbe
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Peliké). Peint, r. Nola. - ~ESVS (sic), Thésée va immoler le Minotaure
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Peliké). Peint. r. Vulci. - L'enlèvement de Thétis
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Bacchus assis sur un trône entre deux satyres ithyphalliques
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Bacchus barbu
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Bacchus barbu, couronné de lierre
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Bacchus et Ariadne
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Bacchus précédé et suivi d'un satyre
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Combat de deux compagnons de Thésée contre une Amazone
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Combat de deux pugiles
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Combat de quatre hoplites
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Deux jeunes pugiles
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. La dispute du trépied
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Télémaque et Pisistrate
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Un hoplite accompagné d'un archer
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Un quadrige monté par un hoplite
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	R. Un éphèbe drapé
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	Sur le couvercle sont peints trois cerfs et trois Sirènes
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	celui de la mort d'Achille, publié dans les Monuments inédits de l'institut archéologique ; il appartient à lord Pembroke
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	coupe sur laquelle Nérée est figuré
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	célèbre vase du Crésus , aujourd'hui au Musée du Louvre
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	enlèvement d'Antiope, peint au revers du Crésus
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	figures d'Éris qui se remarquent quelquefois dans l'intérieur des coupes
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	groupes peints au revers du combat Achille contre Memnon
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	premier groupe j'étais porté à voir Memnon prenant congé de Pria m, et dans le second, Achille s'armant en présence de Thétis
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	représentations d'Achille et d'Hémithéa , ou d'Achille poursuivant Télèphe
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	représentations d'Éthiopiens sur les vases
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	représentations de Géryon sur les vases
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	représentations hideuses des Gorgones qui nous sont connues par plusieurs vases
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	scarabée de la collection de M. Fr. Carelli à Naples. On y voit Jason placé près du navire Argo
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	un de ces vases représente également Hercule et Géryon, et au revers, Persée et les Naïades
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	vase avec deux Ethiopiens
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	vase montant l'enlèvement de Thétis
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	vase qui représente la déesse Adrastée
MTAL_00209_propre_p24-55_AV	Appellation Complexe	1	vases qui représentent le combat d'Hercule contre Géryon
MTAL_00209_propre_p24-55_AV	Theme	1	- Hercule et Bacchus
MTAL_00209_propre_p24-55_AV	Theme	1	Achille et Ajax
MTAL_00209_propre_p24-55_AV	Theme	1	Achille et d'Hémithéa
MTAL_00209_propre_p24-55_AV	Theme	1	Achille poursuivant Télèphe
MTAL_00209_propre_p24-55_AV	Theme	1	Achille s'armant en présence de Thétis
MTAL_00209_propre_p24-55_AV	Theme	1	Bacchus assis sur un trône
MTAL_00209_propre_p24-55_AV	Theme	2	Bacchus barbu
MTAL_00209_propre_p24-55_AV	Theme	1	Bacchus barbu, couronné de lierre
MTAL_00209_propre_p24-55_AV	Theme	1	Bacchus et Ariadne
MTAL_00209_propre_p24-55_AV	Theme	1	Combat d'Achille et de Memnon
MTAL_00209_propre_p24-55_AV	Theme	1	Combat d'Hercule contre Géryon
MTAL_00209_propre_p24-55_AV	Theme	1	Combat de Thésée contre le Minotaure
MTAL_00209_propre_p24-55_AV	Theme	1	Combat de quatre hoplites
MTAL_00209_propre_p24-55_AV	Theme	1	Deux jeunes pugiles
MTAL_00209_propre_p24-55_AV	Theme	1	Diomède combat Hector
MTAL_00209_propre_p24-55_AV	Theme	1	Hector qui prend congé de Priam
MTAL_00209_propre_p24-55_AV	Theme	1	Hercule amené par Hermès à Athéné
MTAL_00209_propre_p24-55_AV	Theme	2	Hercule au jardin des Hespérides
MTAL_00209_propre_p24-55_AV	Theme	1	Hercule dompte le taureau de Crète
MTAL_00209_propre_p24-55_AV	Theme	1	Hercule enlève le trépied de Delphes
MTAL_00209_propre_p24-55_AV	Theme	1	Hercule et Géryon
MTAL_00209_propre_p24-55_AV	Theme	1	Hercule et les Centaures
MTAL_00209_propre_p24-55_AV	Theme	1	Hercule poursuit la biche Cérynite
MTAL_00209_propre_p24-55_AV	Theme	1	Hercule vendu à Omphale
MTAL_00209_propre_p24-55_AV	Theme	1	Hermès changé en bouc et Pénélope
MTAL_00209_propre_p24-55_AV	Theme	1	Jason placé près du navire Argo
MTAL_00209_propre_p24-55_AV	Theme	1	Lutte d'Hercule et de Nérée
MTAL_00209_propre_p24-55_AV	Theme	1	Memnon prenant congé de Pria m
MTAL_00209_propre_p24-55_AV	Theme	1	Minerve placée entre Hercule et Mercure
MTAL_00209_propre_p24-55_AV	Theme	1	Persée et les Naïades
MTAL_00209_propre_p24-55_AV	Theme	1	Thésée combat l'Amazone Hippolyte
MTAL_00209_propre_p24-55_AV	Theme	1	Télémaque et Pisistrate
MTAL_00209_propre_p24-55_AV	Theme	1	Télémaque prend congé de Nestor
MTAL_00209_propre_p24-55_AV	Theme	1	apothéose d'Hercule
MTAL_00209_propre_p24-55_AV	Theme	1	archer vêtu
MTAL_00209_propre_p24-55_AV	Theme	1	armement d'Achille
MTAL_00209_propre_p24-55_AV	Theme	1	combat Achille contre Memnon
MTAL_00209_propre_p24-55_AV	Theme	1	combat d'Achille contre Memnon
MTAL_00209_propre_p24-55_AV	Theme	1	combat d'Achille et de Memnon
MTAL_00209_propre_p24-55_AV	Theme	1	combat d'Hercule contre Géryon
MTAL_00209_propre_p24-55_AV	Theme	2	dispute du trépied
MTAL_00209_propre_p24-55_AV	Theme	1	enlèvement d'Antiope
MTAL_00209_propre_p24-55_AV	Theme	2	enlèvement de Thétis
MTAL_00209_propre_p24-55_AV	Theme	1	hoplite accompagné d'un archer
MTAL_00209_propre_p24-55_AV	Theme	1	mort d'Achille
MTAL_00209_propre_p24-55_AV	Theme	1	métamorphose de Thétis
MTAL_00209_propre_p24-55_AV	Theme	1	quadrige monté par un hoplite
MTAL_00209_propre_p24-55_AV	Theme	1	retour d'Ethra
MTAL_00209_propre_p24-55_AV	Theme	1	scène de l'enlèvement de Thétis
MTAL_00209_propre_p24-55_AV	Theme	1	éphèbe drapé
MTAL_00209_propre_p24-55_AV	Theme Long	1	Acamas
MTAL_00209_propre_p24-55_AV	Theme Long	1	Bacchus assis sur un trône entre deux satyres ithyphalliques
MTAL_00209_propre_p24-55_AV	Theme Long	1	Bacchus précédé et suivi d'un satyre
MTAL_00209_propre_p24-55_AV	Theme Long	1	Combat d'Achille et de Memnon, en présence de Thétis et de l'Aurore
MTAL_00209_propre_p24-55_AV	Theme Long	1	Combat de deux compagnons de Thésée contre une Amazone
MTAL_00209_propre_p24-55_AV	Theme Long	1	Combat de deux pugiles
MTAL_00209_propre_p24-55_AV	Theme Long	1	Démophon
MTAL_00209_propre_p24-55_AV	Theme Long	1	Her. cule combat avec l'épée contre trois Amazones
MTAL_00209_propre_p24-55_AV	Theme Long	1	Hercule assisté d'lolas combat deux Amazones
MTAL_00209_propre_p24-55_AV	Theme Long	1	Hercule poursuit la biche Cérynite jusqu'au fleuve Ladon
MTAL_00209_propre_p24-55_AV	Theme Long	1	Hercule étouffe entre ses bras le lion de Némée
MTAL_00209_propre_p24-55_AV	Theme Long	1	Hercule, assisté de Minerve, combat contre deux géants
MTAL_00209_propre_p24-55_AV	Theme Long	1	Hercule, précédé de Minerve et suivi de Mercure
MTAL_00209_propre_p24-55_AV	Theme Long	1	Jason essaye la force de sa lance de frêne
MTAL_00209_propre_p24-55_AV	Theme Long	1	Méléagre, Atalante et OEnée
MTAL_00209_propre_p24-55_AV	Theme Long	1	Thésée va immoler le Minotaure
MTAL_00209_propre_p24-55_AV	Theme Long	1	Télémaque et Pisistrate, fils de Nestor, sont reçus par Hélène
MTAL_00209_propre_p24-55_AV	Theme Long	1	fleuve Ladon
MTAL_00209_propre_p24-55_AV	Theme Long	1	Éthra
MTAL_00209_propre_p24-55_AV	Theme Long	1	Éthra, ramenée de sa captivité à TroieÍpar ses deux petits-fils, AK AMA, Acamas et ~,&EMOOON , Démophon
MTAL_00209_propre_p55_94_fin_AV	Appellation Courte	1	- L'Amour
MTAL_00209_propre_p55_94_fin_AV	Appellation Courte	1	- L'initiation
MTAL_00209_propre_p55_94_fin_AV	Appellation Courte	1	- Un acteur
MTAL_00209_propre_p55_94_fin_AV	Appellation Courte	1	- Un aurige
MTAL_00209_propre_p55_94_fin_AV	Appellation Courte	2	- Un éphèbe
MTAL_00209_propre_p55_94_fin_AV	Appellation Courte	1	- Danse
MTAL_00209_propre_p55_94_fin_AV	Appellation Courte	1	Le rhéteur Gorgias
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	- Les deux Grâces
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	4	Amour hermaphrodite
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	Athéné Parthénos
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	Lampe romaine en terre cuite. - Un éphèbe vètu d'une tunique
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	amphore du Cécrops
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	combat de deux guerriers
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	figure < de la Fortune
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	tête d'un Silène
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	tête de satyre
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	vase du Cabinet de M. le comte de Pourtalès
MTAL_00209_propre_p55_94_fin_AV	Appellation Structuree	1	vase du Cabinet des médailles
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Amph. tyrrh.),Peint, r. Vulci. - L'initiation. Le mystagogue, assisté de deux ministres
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Amphore de Nola ). Peint, r. Nola. -Un jeune athlète
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Amphore de Nola ). Peint. r. Nola. - Un petit éphèbe
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Amphore de Nola). Peint. r. Nola.- Scène d'hospitalité
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Amphore de Nota). Peint. n. GrandeGrèce. - Un tibicine et un éphèbe drapés
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Amphore panathénaïque \ Peint, r. Vulci. - Le rhéteur Gorgias arrivant à Athènes
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Aryballos). Peint, r. Nola. - Un griffon accroupi
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Aurore enlevant-Céphale ou Tithon
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Calydon - Chasse de
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Canthare). Peint, r. Basilicate. - L'Amour hermaphrodite, assis sur un rocher
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Canthare). Peint. r. Basilicate. - L'Amour hermaphrodite, représenté volant
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Cet acteur rappelle aussi l'Hermès Cyllenius
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Cyathis). Peint, n. Vulci. -Danse de trois éphèbes, d'un homme barbu et d'une jeune fille
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Cyathus orné d'une tête de cygne
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Cylix ). Peint, r. Nola. - Int. Un éphèbe qui s'habille
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Cylix). Peint. n. Vulci. - Ext. Un cavalier
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	FIGURINES.- Vénus assise
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Groupe représentant, soit l'Amour et Psyché, soit Adonis et Vénus
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Hecube, Priam et Hector
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Hercynie, compagne de Proserpine , était représentée dans son temple à Léhadée avec une oie dans ses bras
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Hippolyte, amazone et Thésée
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Int. Un éphèbe nu, en course
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Kélebé). Peint. r. Basilicate. -Combat entre un cavalier et un hoplite à pied
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	OEnochoé). Peint, n. Vulci. - Un aurige barbu
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	OEnochoé). Peint, r. Vulci. - Un éphèbe coiffé du bonn,et phrygien
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	OEnochoé). Peint. r. Vulci. - Sapho tient la lyre
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Oxybaphon). Peint. j. Basilicate. - Un acteur, vêtu d'anaxyrides
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Peint. r. - Sur le col, près de l'anse, on voit le combat de deux Pygmées contre deux grues
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Peliké). Peint. r. Nola. - Un jeune vainqueur dans les jeux
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Peliké). Peint. r. Nola. - Un éphèbe
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	Peliké. Peint, r. Nola - Un éphèbe drapé
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	1	R. Bacchus, barbu et couronné de lierre, est placé entre deux satyres
MTAL_00209_propre_p55_94_fin_AV	Appellation Complexe	4	R. Deux éphèbes drapés
